elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,point_vector
3788,2,8,92,1,0,3,4,15,30,1,1,48,44,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.521,21.612,4,119,5,1,2,2
3822,2,8,93,1,0,3,4,15,40,1,2,48,45,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,20.607,35.536,6,106,4,2,2,2
3888,2,9,94,1,0,3,5,0,0,2,1,48,46,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.182,1.294,1,118,5,1,0,2
3905,2,9,95,1,0,3,5,0,15,2,2,48,47,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,18.494,13.806,3,115,2,2,2,2
3945,2,9,96,1,0,3,5,0,30,2,1,48,48,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.953,6.713,3,132,2,1,2,2
3965,2,9,97,1,0,3,5,0,40,2,2,48,49,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828,1.041,1,101,1,2,0,2
4099,3,1,98,1,1,0,0,0,0,1,1,49,49,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927,0.591,1,129,4,2,0,1
4119,3,1,99,1,1,0,0,15,0,1,2,49,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30.872,30.263,10,103,1,2,2,2
4167,3,1,100,1,1,0,0,15,15,1,2,50,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.527,4.613,1,104,2,2,2,1
4198,3,1,101,1,1,0,0,30,15,1,1,51,50,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,27.008,24.392,7,127,5,1,1,1
4233,3,1,102,1,1,0,0,40,15,1,2,51,51,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.003,14.391,4,100,2,2,2,2
4278,3,1,103,1,1,0,0,40,30,1,2,52,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45,6.231,1,107,1,2,1,1
4339,3,2,104,1,1,1,0,0,0,2,2,53,51,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.006,6.197,2,98,5,1,2,1
4371,3,2,105,1,1,1,0,15,0,2,2,53,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.259,50.885,15,82,1,2,1,2
4432,3,2,106,1,1,1,0,15,15,2,2,54,52,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.255,41.404,12,104,3,2,2,1
4494,3,2,107,1,1,1,0,30,15,2,1,54,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.999,14.764,3,126,2,2,2,2
4524,3,2,108,1,1,1,0,30,30,2,1,55,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.203,6.554,2,111,3,2,2,1
4556,3,2,109,1,1,1,0,40,30,2,2,55,54,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26.787,23.73,7,100,3,2,2,2
4605,3,2,110,1,1,1,0,40,40,2,1,55,55,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,1.033,1,119,5,1,0,2
4636,3,2,111,1,1,1,0,40,41,2,2,55,56,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,1.036,1,115,4,1,0,2
4688,3,3,112,1,1,1,1,0,0,1,1,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.761,7.966,1,110,5,1,2,1
4711,3,3,113,1,1,1,1,15,0,1,2,57,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.459,8.626,3,101,1,2,2,1
4745,3,3,114,1,1,1,1,30,0,1,1,58,56,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.089,10.47,3,108,5,1,0,1
4773,3,3,115,1,1,1,1,40,0,1,1,59,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.546,5.697,1,126,3,2,1,1
4874,3,4,116,1,1,2,1,0,0,2,2,60,56,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9.319,7.169,0,0,5,1,0,1
4903,3,4,117,1,1,2,1,15,0,2,1,60,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.049,1.399,1,122,4,1,0,2
4919,3,4,118,1,1,2,1,15,15,2,2,61,57,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.371,5.311,0,0,1,1,1,1
4983,3,4,119,1,1,2,1,30,15,2,1,62,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22.272,24.145,8,119,2,1,1,1
5020,3,4,120,1,1,2,1,40,15,2,1,62,58,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.614,4.621,1,117,5,1,1,2
4923,3,4,121,1,1,2,1,40,30,2,2,62,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,30.218,21.185,7,84,2,2,2,2
4973,3,4,122,1,1,2,1,40,40,2,1,62,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.174,3.35,1,116,5,2,1,2
4994,3,4,123,1,1,2,1,40,41,2,1,62,61,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.872,33.417,3,120,3,2,2,2
5162,3,5,124,1,1,2,2,0,0,1,1,63,61,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.484,23.692,5,113,5,1,1,1
5192,3,5,125,1,1,2,2,15,0,1,2,64,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.364,2.368,1,104,1,2,2,1
5232,3,5,126,1,1,2,2,30,0,1,1,65,61,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19.17,24.384,5,117,3,2,1,1
5262,3,5,127,1,1,2,2,40,0,1,1,66,61,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.268,5.776,1,117,4,2,1,1
5368,3,6,128,1,1,3,2,0,0,2,1,66,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.889,2.369,1,117,5,2,2,2
5385,3,6,129,1,1,3,2,0,15,2,1,66,63,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.849,17.135,5,124,3,2,2,2
5417,3,6,130,1,1,3,2,0,30,2,1,67,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.357,12.16,4,126,4,2,2,1
5454,3,6,131,1,1,3,2,15,30,2,2,68,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.142,13.976,4,88,3,2,1,1
5501,3,6,132,1,1,3,2,30,30,2,1,69,63,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.248,5.533,2,115,5,1,2,1
5548,3,6,133,1,1,3,2,40,30,2,1,70,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,26.633,24.432,6,121,4,2,2,1
5606,3,7,134,1,1,4,2,0,0,1,1,71,63,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554,1.002,1,129,4,1,0,1
5627,3,7,135,1,1,4,2,15,0,1,2,72,63,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,27.368,37.506,7,98,3,2,2,1
5674,3,7,136,1,1,4,2,30,0,1,1,73,63,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.094,4.629,1,110,5,1,1,1
5694,3,7,137,1,1,4,2,40,0,1,1,74,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.643,4.677,1,123,4,2,2,1
5795,3,8,138,1,1,5,2,0,0,2,2,74,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.769,4.411,1,106,5,1,1,2
5821,3,8,139,1,1,5,2,0,15,2,1,74,65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.639,10.894,5,125,3,2,1,2
5844,3,8,140,1,1,5,2,0,30,2,2,75,65,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6.55,4.599,0,0,1,1,2,1
5871,3,8,141,1,1,5,2,15,30,2,1,75,66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.614,8.151,3,122,4,2,1,2
5890,3,8,142,1,1,5,2,15,40,2,2,76,66,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.487,1.234,0,0,5,1,0,1
5920,3,8,143,1,1,5,2,30,40,2,2,77,66,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.734,0.79,0,0,3,1,0,1
5951,3,8,144,1,1,5,2,40,40,2,1,78,66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.167,6.46,2,112,5,1,1,1
5970,3,8,145,1,1,5,2,41,40,2,1,79,66,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,27.631,31.246,10,120,4,2,1,1
6238,4,1,146,2,1,0,0,0,0,1,2,80,66,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,18.901,17.937,5,101,2,2,1,1
6276,4,1,147,2,1,0,0,15,0,1,2,80,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.294,4.2,2,99,1,2,1,2
6309,4,1,148,2,1,0,0,15,15,1,1,81,67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.471,18.637,3,114,5,1,1,1
6336,4,1,149,2,1,0,0,30,15,1,2,81,68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.163,5.903,2,97,1,2,2,2
6372,4,1,150,2,1,0,0,30,30,1,2,81,69,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9.024,11.515,0,0,2,1,0,2
6408,4,1,151,2,1,0,0,30,40,1,2,82,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.565,2.547,1,117,4,2,2,1
6440,4,1,152,2,1,0,0,40,40,1,1,83,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08,4.192,1,123,5,1,2,1
6462,4,1,153,2,1,0,0,41,40,1,2,83,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.205,11.139,4,99,2,2,2,2
6502,4,1,154,2,1,0,0,40,40,1,1,84,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.492,4.251,1,113,5,2,1,1
6528,4,1,155,2,1,0,0,41,40,1,2,85,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.154,20.039,5,92,1,2,1,1
6603,4,2,156,2,1,1,0,0,0,2,2,85,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.732,24.085,7,91,2,2,1,2
6642,4,2,157,2,1,1,0,0,15,2,2,86,71,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6.087,4.816,0,0,3,1,1,1
6672,4,2,158,2,1,1,0,15,15,2,1,87,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.737,6.863,2,117,3,2,2,1
6698,4,2,159,2,1,1,0,30,15,2,1,87,72,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.675,18.664,7,119,4,2,2,2
6732,4,2,160,2,1,1,0,30,30,2,2,87,73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35.365,28.828,9,94,3,2,2,2
6790,4,2,161,2,1,1,0,30,40,2,1,87,74,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.087,14,5,119,5,2,1,2
6832,4,3,162,2,1,1,1,0,0,1,1,88,74,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449,0.628,1,117,5,1,0,1
6856,4,3,163,2,1,1,1,15,0,1,1,88,75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42.449,47.367,12,123,3,2,1,2
6905,4,3,164,2,1,1,1,15,15,1,1,89,75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.268,13.787,3,113,3,2,2,1
6929,4,3,165,2,1,1,1,30,15,1,1,90,75,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.863,19.533,5,122,4,2,2,1
6957,4,3,166,2,1,1,1,40,15,1,2,91,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.313,2.873,1,104,2,2,2,1
7063,4,4,167,2,1,2,1,0,0,2,1,92,75,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,21.438,18.397,4,113,5,2,2,1
7090,4,4,168,2,1,2,1,15,0,2,2,92,76,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.508,3.945,1,96,2,2,1,2
7119,4,4,169,2,1,2,1,15,15,2,2,92,77,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.374,6.101,3,96,1,2,2,2
7150,4,4,170,2,1,2,1,15,30,2,1,92,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.576,21.655,5,123,4,1,2,2
7176,4,4,171,2,1,2,1,15,40,2,1,92,79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.994,2.555,1,130,4,2,2,2
7210,4,5,172,2,1,2,2,0,0,1,2,93,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.959,61.432,19,97,3,1,2,1
7273,4,5,173,2,1,2,2,15,0,1,1,93,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.152,28.619,8,121,3,2,1,2
7317,4,5,174,2,1,2,2,15,15,1,1,94,80,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884,1.165,1,115,5,2,0,1
7354,4,5,175,2,1,2,2,30,15,1,1,95,80,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.347,8.468,3,120,5,2,0,1
7383,4,5,176,2,1,2,2,40,15,1,2,96,80,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.066,10.857,3,107,4,2,2,1
7515,4,6,177,2,1,3,2,0,0,2,2,97,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.303,9.734,2,93,5,2,2,1
7547,4,6,178,2,1,3,2,15,0,2,1,97,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.413,3.048,1,123,4,2,2,2
7564,4,6,179,2,1,3,2,15,15,2,1,98,81,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,18.769,13.638,4,111,5,1,1,1
7592,4,6,180,2,1,3,2,30,15,2,1,98,82,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,25.626,22.342,7,123,3,2,2,2
7626,4,6,181,2,1,3,2,30,30,2,1,99,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.431,12.9,4,114,3,1,1,1
7657,4,6,182,2,1,3,2,40,30,2,1,100,82,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,13.374,11.801,2,118,4,2,2,1
7698,4,7,183,2,1,4,2,0,0,1,2,101,82,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,21.364,23.472,5,95,3,1,2,1
7739,4,7,184,2,1,4,2,15,0,1,1,102,82,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.488,23.934,5,126,5,2,2,1
7771,4,7,185,2,1,4,2,30,0,1,2,102,83,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,18.325,17.842,4,100,2,2,2,2
7818,4,7,186,2,1,4,2,30,15,1,2,103,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.01,9.073,3,89,2,2,2,1
7852,4,7,187,2,1,4,2,40,15,1,1,104,83,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527,0.697,1,127,4,2,0,1
7954,4,8,188,2,1,5,2,0,0,2,1,105,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.366,5.095,2,123,4,2,2,1
7969,4,8,189,2,1,5,2,15,0,2,2,106,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.522,16.695,6,102,2,2,2,1
8003,4,8,190,2,1,5,2,30,0,2,1,106,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.481,1.503,1,119,5,2,0,2
8024,4,8,191,2,1,5,2,30,15,2,1,106,85,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,0.695,1,116,4,2,0,2
8035,4,8,192,2,1,5,2,30,30,2,2,107,85,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.326,5.101,2,94,3,2,2,1
8063,4,8,193,2,1,5,2,40,30,2,1,108,85,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,9.651,11.78,2,121,2,1,2,1
0,1,1,1,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.008,5.212,1,109,5,1,0,2
31,1,1,2,0,0,0,0,0,15,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.804,13.208,4,105,2,2,1,1
75,1,1,3,0,0,0,0,15,15,2,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.918,0.587,1,125,4,2,0,2
98,1,1,4,0,0,0,0,15,30,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.413,32.779,6,87,1,2,2,1
159,1,1,5,0,0,0,0,30,30,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.832,2.376,1,112,5,2,2,2
183,1,1,6,0,0,0,0,30,40,2,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.453,73.784,19,88,5,2,1,2
315,1,2,7,0,0,0,1,0,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.651,8.25,1,109,5,1,1,1
335,1,2,8,0,0,0,1,15,0,1,2,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38.279,53.489,12,85,5,2,1,2
390,1,2,9,0,0,0,1,15,15,1,1,3,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.953,28.995,10,126,2,2,2,2
433,1,2,10,0,0,0,1,15,30,1,2,4,6,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,41.102,37.596,11,92,3,2,2,1
490,1,2,11,0,0,0,1,30,30,1,1,5,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0.848,1,125,4,2,0,1
514,1,2,12,0,0,0,1,40,30,1,1,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.677,7.35,1,131,5,2,1,1
551,1,3,13,0,0,1,1,0,0,2,2,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.366,18.752,5,89,2,2,2,2
594,1,3,14,0,0,1,1,0,15,2,2,7,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9.225,6.206,0,0,2,1,2,1
669,1,3,15,0,0,1,1,15,15,2,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.338,0.838,1,105,3,2,0,2
710,1,3,16,0,0,1,1,15,30,2,1,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.372,3.732,1,124,5,1,1,2
732,1,3,17,0,0,1,1,15,40,2,1,7,10,2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,53.415,47.626,13,124,4,1,2,2
852,1,4,18,0,0,1,2,0,0,1,2,8,10,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.34,25.659,7,99,2,2,1,1
890,1,4,19,0,0,1,2,15,0,1,1,9,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.859,8.93,3,126,2,2,2,1
912,1,4,20,0,0,1,2,30,0,1,1,10,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.568,14.044,3,127,4,2,1,1
933,1,4,21,0,0,1,2,40,0,1,2,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.705,35.602,12,98,1,2,1,2
997,1,4,22,0,0,1,2,40,15,1,2,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.313,9.241,1,92,2,1,2,1
1052,1,5,23,0,0,2,2,0,0,2,2,12,11,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.273,10.95,4,85,4,2,2,1
1092,1,5,24,0,0,2,2,15,0,2,1,12,12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.043,5.919,3,118,4,1,0,2
1119,1,5,25,0,0,2,2,15,15,2,1,12,13,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,26.488,15.014,5,112,5,1,2,2
1153,1,5,26,0,0,2,2,15,30,2,2,12,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.447,4.503,1,87,1,2,2,2
1192,1,5,27,0,0,2,2,15,40,2,1,12,15,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.846,8.286,3,125,4,1,2,2
1293,1,6,28,0,0,2,3,0,0,1,1,12,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.645,15.381,2,103,5,1,2,2
1322,1,6,29,0,0,2,3,0,15,1,1,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.99,67.63,16,122,4,2,2,2
1368,1,6,30,0,0,2,3,0,30,1,1,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.483,8.259,1,108,5,1,2,1
1390,1,6,31,0,0,2,3,15,30,1,1,13,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.258,16.698,6,114,1,2,2,2
1428,1,6,32,0,0,2,3,15,40,1,1,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.269,6.736,1,109,5,1,1,1
1333,1,6,33,0,0,2,3,30,40,1,1,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.076,7.404,1,114,4,2,1,1
1358,1,6,34,0,0,2,3,40,40,1,2,15,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.871,6.666,2,93,4,2,1,2
1394,1,6,35,0,0,2,3,40,41,1,1,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14.715,15.465,3,122,4,2,2,1
1417,1,6,36,0,0,2,3,40,40,1,1,17,19,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,25.97,30.577,3,129,4,2,2,1
1567,1,6,37,0,0,2,3,41,40,1,2,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,128.353,20,92,2,2,2,2
1664,1,6,38,0,0,2,3,40,40,1,1,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.952,8.317,1,128,4,2,1,1
1687,1,6,39,0,0,2,3,41,40,1,2,19,20,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.281,10.547,3,96,3,2,2,1
1740,1,7,40,0,0,3,3,0,0,2,2,19,21,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.42,10.846,3,101,5,2,1,2
1790,1,7,41,0,0,3,3,0,15,2,2,19,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.212,11.362,3,102,2,2,2,2
1831,1,7,42,0,0,3,3,0,30,2,1,19,23,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.297,6.083,3,124,4,2,2,2
1858,1,7,43,0,0,3,3,0,40,2,1,19,24,2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.663,8.328,3,121,5,1,0,2
1971,1,8,44,0,0,3,4,0,0,1,1,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.847,4.503,1,112,5,1,2,1
2003,1,8,45,0,0,3,4,15,0,1,2,21,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.88,3.553,1,94,3,2,1,1
2032,1,8,46,0,0,3,4,30,0,1,1,22,24,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.535,10.888,3,131,4,2,2,1
2063,1,8,47,0,0,3,4,40,0,1,2,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.284,4.878,2,103,2,2,2,2
2091,1,8,48,0,0,3,4,40,15,1,1,23,25,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.369,9.744,3,131,2,1,2,1
